obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
amp,330040008,30117711000001100,0105010E0AAABAB,Sulfasalazine 500mg gastro-resistant tablets (DE Pharmaceuticals),Sulfasalazine 500mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,330040008,30916611000001109,0105010E0AAABAB,Sulfasalazine 500mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),Sulfasalazine 500mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,330040008,37150811000001109,0105010E0AAABAB,Sulfasalazine 500mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd),Sulfasalazine 500mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,317430009,20143911000001101,0105010E0AAAEAE,Sulfasalazine 250mg/5ml oral suspension (Special Order),Sulfasalazine 250mg/5ml oral suspension,suspension.oral
amp,13395911000001101,13389711000001100,0105010E0AAAJAJ,Sulfasalazine 500mg/5ml oral suspension (Special Order),Sulfasalazine 500mg/5ml oral suspension,suspension.oral
amp,13395711000001103,13389111000001101,0105010E0AAAKAK,Sulfasalazine 125mg/5ml oral suspension (Special Order),Sulfasalazine 125mg/5ml oral suspension,suspension.oral
amp,13395811000001106,13389411000001106,0105010E0AAALAL,Sulfasalazine 200mg/5ml oral suspension (Special Order),Sulfasalazine 200mg/5ml oral suspension,suspension.oral
amp,13395611000001107,13388811000001101,0105010E0AAANAN,Sulfasalazine 100mg/5ml oral suspension (Special Order),Sulfasalazine 100mg/5ml oral suspension,suspension.oral
amp,16247411000001106,16223911000001109,0105010E0AAAPAP,Sulfasalazine 250mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd),Sulfasalazine 250mg/5ml oral suspension sugar free,suspension.oral
amp,16247411000001106,16641711000001106,0105010E0AAAPAP,Sulfasalazine 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Sulfasalazine 250mg/5ml oral suspension sugar free,suspension.oral
amp,16247411000001106,16733811000001106,0105010E0AAAPAP,Sulfasalazine 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Sulfasalazine 250mg/5ml oral suspension sugar free,suspension.oral
amp,16247411000001106,21903111000001103,0105010E0AAAPAP,Sulfasalazine 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Sulfasalazine 250mg/5ml oral suspension sugar free,suspension.oral
amp,16247411000001106,37816511000001105,0105010E0AAAPAP,Sulfasalazine 250mg/5ml oral suspension sugar free (DE Pharmaceuticals),Sulfasalazine 250mg/5ml oral suspension sugar free,suspension.oral
amp,317431008,189511000001109,0105010E0BBAAAA,Salazopyrin 500mg tablets (Pfizer Ltd),Salazopyrin 500mg tablets,tablet.oral
amp,330040008,198211000001102,0105010E0BBABAB,Salazopyrin EN-Tabs 500mg (Pfizer Ltd),Salazopyrin EN-Tabs 500mg,tabletgastro-resistant.oral
amp,317432001,51611000001107,0105010E0BBACAC,Salazopyrin 500mg suppositories (Pfizer Ltd),Salazopyrin 500mg suppositories,suppository.rectal
amp,317433006,426911000001101,0105010E0BBADAD,Salazopyrin 3g/100ml enema (Pfizer Ltd),Salazopyrin 3g/100ml enema,suspensionenema.rectal
amp,317430009,40211000001102,0105010E0BBAEAE,Salazopyrin 250mg/5ml oral suspension (Pfizer Ltd),Salazopyrin 250mg/5ml oral suspension,suspension.oral
amp,330040008,499211000001108,0105010E0BCABAB,Sulazine EC 500mg tablets (Genesis Pharmaceuticals Ltd),Sulazine EC 500mg tablets (Genesis Pharm),tabletgastro-resistant.oral
amp,330040008,23447211000001104,0105010E0BCACAB,Sulazine EC 500mg tablets (Teva UK Ltd),Sulazine EC 500mg tablets (Teva),tabletgastro-resistant.oral
amp,326873001,22519811000001102,0801030L0AAAAAA,Mercaptopurine 50mg tablets (Aspen Pharma Trading Ltd),Mercaptopurine 50mg tablets,tablet.oral
amp,326873001,22673711000001106,0801030L0AAAAAA,Mercaptopurine 50mg tablets (Alliance Healthcare (Distribution) Ltd),Mercaptopurine 50mg tablets,tablet.oral
amp,326873001,34468011000001101,0801030L0AAAAAA,Mercaptopurine 50mg tablets (A A H Pharmaceuticals Ltd),Mercaptopurine 50mg tablets,tablet.oral
amp,18430611000001102,18413011000001107,0801030L0AAABAB,Mercaptopurine 10mg tablets (Special Order),Mercaptopurine 10mg tablets,tablet.oral
amp,18430611000001102,36476511000001106,0801030L0AAABAB,Mercaptopurine 10mg tablets (Imported (Germany)),Mercaptopurine 10mg tablets,tablet.oral
amp,12701611000001102,12695511000001106,0801030L0AAACAC,Mercaptopurine 5mg/5ml oral suspension (Special Order),Mercaptopurine 5mg/5ml oral suspension,suspension.oral
amp,12701511000001101,12695311000001100,0801030L0AAAFAF,Mercaptopurine 50mg/5ml oral suspension (Special Order),Mercaptopurine 50mg/5ml oral suspension,suspension.oral
amp,8796611000001103,8759711000001105,0801030L0AAAGAG,Mercaptopurine 10mg capsules (Special Order),Mercaptopurine 10mg capsules,capsule.oral
amp,8663711000001106,8613411000001101,0801030L0AAAHAH,Mercaptopurine 25mg/5ml oral suspension (Special Order),Mercaptopurine 25mg/5ml oral suspension,suspension.oral
amp,12701711000001106,12696211000001102,0801030L0AAAIAI,Mercaptopurine 75mg/5ml oral suspension (Special Order),Mercaptopurine 75mg/5ml oral suspension,suspension.oral
amp,20556311000001100,20538611000001107,0801030L0AAAJAJ,Mercaptopurine 25mg tablets (Special Order),Mercaptopurine 25mg tablets,tablet.oral
amp,20921111000001100,20886411000001102,0801030L0AAAKAK,Mercaptopurine 45mg/5ml oral suspension (Special Order),Mercaptopurine 45mg/5ml oral suspension,suspension.oral
amp,22154611000001102,22101211000001108,0801030L0AAALAL,Mercaptopurine 25mg capsules (Special Order),Mercaptopurine 25mg capsules,capsule.oral
amp,28366311000001107,28279111000001101,0801030L0AAAMAM,Mercaptopurine 30mg capsules (Special Order),Mercaptopurine 30mg capsules,capsule.oral
amp,28415311000001105,28397011000001105,0801030L0AAANAN,Mercaptopurine 75mg tablets (Special Order),Mercaptopurine 75mg tablets,tablet.oral
amp,31535311000001101,31508511000001107,0801030L0AAAPAP,Mercaptopurine 75mg capsules (Special Order),Mercaptopurine 75mg capsules,capsule.oral
amp,8663611000001102,8612811000001107,0801030L0AAAQAQ,Mercaptopurine 100mg/5ml oral suspension (Special Order),Mercaptopurine 20mg/ml oral suspension,suspension.oral
amp,36595711000001109,36582811000001109,0801030L0AAARAR,Mercaptopurine 20mg capsules (Special Order),Mercaptopurine 20mg capsules,capsule.oral
amp,36979111000001107,36959911000001107,0801030L0AAASAS,Mercaptopurine 12.5mg capsules (Special Order),Mercaptopurine 12.5mg capsules,capsule.oral
amp,326873001,3832911000001101,0801030L0BBAAAA,Puri-Nethol 50mg tablets (Aspen Pharma Trading Ltd),Puri-Nethol 50mg tablets,tablet.oral
amp,8663611000001102,21969411000001109,0801030L0BCABAQ,Xaluprine 20mg/ml oral suspension (Nova Laboratories Ltd),Xaluprine 20mg/ml oral suspension,suspension.oral
amp,326873001,37572111000001106,0801030L0BDAAAA,Hanixol 50mg tablets (Fontus Health Ltd),Hanixol 50mg tablets,tablet.oral
amp,36033611000001107,3612511000001105,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033611000001107,3612511000001105,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033611000001107,3612511000001105,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033611000001107,3612511000001105,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033611000001107,3614611000001101,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033611000001107,3614611000001101,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033611000001107,3614611000001101,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033611000001107,3614611000001101,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033611000001107,3614911000001107,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033611000001107,3614911000001107,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033611000001107,3614911000001107,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033611000001107,3614911000001107,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 5mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033211000001105,3622611000001102,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,36033211000001105,3622611000001102,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,36033211000001105,3622611000001102,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,36033211000001105,3622611000001102,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,36033211000001105,3622911000001108,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Pfizer Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,36033211000001105,3622911000001108,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Pfizer Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,36033211000001105,3622911000001108,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Pfizer Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,36033211000001105,3622911000001108,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Pfizer Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,36033211000001105,3623211000001105,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,36033211000001105,3623211000001105,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,36033211000001105,3623211000001105,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,36033211000001105,3623211000001105,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,36033211000001105,3623611000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,36033211000001105,3623611000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,36033211000001105,3623611000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,36033211000001105,3623611000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,36033211000001105,10988211000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,36033211000001105,10988211000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,36033211000001105,10988211000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,36033211000001105,10988211000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,36033211000001105,14966811000001106,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,36033211000001105,14966811000001106,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,36033211000001105,14966811000001106,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,36033211000001105,14966811000001106,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,36033211000001105,27952411000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,36033211000001105,27952411000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,36033211000001105,27952411000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,36033211000001105,27952411000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,36033311000001102,3610011000001101,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,36033311000001102,3610011000001101,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033311000001102,3610011000001101,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033311000001102,3610011000001101,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033311000001102,3610011000001101,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,36033311000001102,3610011000001101,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033311000001102,3612811000001108,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,36033311000001102,3612811000001108,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033311000001102,3612811000001108,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033311000001102,3612811000001108,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033311000001102,3612811000001108,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,36033311000001102,3612811000001108,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033311000001102,3613311000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,36033311000001102,3613311000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033311000001102,3613311000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033311000001102,3613311000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033311000001102,3613311000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,36033311000001102,3613311000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033311000001102,3615611000001100,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,36033311000001102,3615611000001100,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033311000001102,3615611000001100,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033311000001102,3615611000001100,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033311000001102,3615611000001100,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,36033311000001102,3615611000001100,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033311000001102,10988011000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,36033311000001102,10988011000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033311000001102,10988011000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033311000001102,10988011000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033311000001102,10988011000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,36033311000001102,10988011000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033311000001102,15138411000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,36033311000001102,15138411000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033311000001102,15138411000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033311000001102,15138411000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033311000001102,15138411000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,36033311000001102,15138411000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033311000001102,28991611000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,36033311000001102,28991611000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,36033311000001102,28991611000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,36033311000001102,28991611000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,36033311000001102,28991611000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,36033311000001102,28991611000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,36033111000001104,3621611000001108,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intramuscular
amp,36033111000001104,3621611000001108,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intravenous
